sku,product_name,price,local_image_filename
22065,COVERGUARD SAFETY SHOES LOW PEARL S3 BLACK,MVR 1085.00,scraped_images_veligaa\22065.jpg
22069,COVERGUARD SAFETY SHOES LOW SILVER ANTHRACITE BLACK,MVR 1130.00,scraped_images_veligaa\22069.jpg
22075,COVERGUARD SAFETY SHOES LOW SPINELLE GREY/ORANGE,MVR 850.00,scraped_images_veligaa\22075.jpg
22083,COVERGUARD SAFETY RAINWEAR KAWA POLYSTER YELLOW 2PC,MVR 1060.00,scraped_images_veligaa\22083.jpg
22084,COVERGUARD GLOVES EUROCHEM 3720 GREEN S-9 40CM,MVR 125.00,scraped_images_veligaa\22084.jpg
22085,COVERGUARD WELDING HELMET GLASS BLACK,MVR 15.00,scraped_images_veligaa\22085.jpg
22088,COVERGUARD BARRICADE TAPE,MVR 160.00,scraped_images_veligaa\22088.jpg
22089,COVERGUARD GLOVES EUROWELD 140 TIG LEATHER GREY S-9 30CM,MVR 105.00,scraped_images_veligaa\22089.jpg
22090,COVERGUARD GLOVES EUROWELD 200 TIG LEATHER GREY S-9 15CM,MVR 155.00,scraped_images_veligaa\22090.jpg
22091,COVERGUARD GLOVES EUROSTRONG 2240 LEATHER GREY S-8,MVR 105.00,scraped_images_veligaa\22091.jpg
22092,COVERGUARD GLOVES EUROWELD 2507 TIG LEATHER GREY S-10 7CM,MVR 100.00,scraped_images_veligaa\22092.jpg
22093,COVERGUARD GLOVES EUROWINTER 330 RIGGER LEATHER RED/YELLOW S-10,MVR 140.00,scraped_images_veligaa\22093.jpg
22094,COVERGUARD SCAFFOLDING HOOK AUTOMATIC LOCK 50MM,MVR 340.00,scraped_images_veligaa\22094.jpg
22095,COVERGUARD WEBBING SLING RED 25MM,MVR 355.00,scraped_images_veligaa\22095.jpg
22096,COVERGUARD SAFETY HARNESS ZOSMA FULL BODY 2 POINT BELT HARNESS,MVR 2495.00,scraped_images_veligaa\22096.jpg
22097,COVERGUARD GLOVES EUROSTRONG 880 LEATHER RED/WHITE S-8,MVR 100.00,scraped_images_veligaa\22097.jpg
22098,COVERGUARD SAFETY GLASSES DUOLUX P BLACK,MVR 175.00,scraped_images_veligaa\22098.jpg
22099,COVERGUARD SAFETY HELMET GEOLAND HDPE,MVR 100.00,scraped_images_veligaa\22099.jpg
23441,CO2 FIRE EXTINGUISHER,MVR 865.00,scraped_images_veligaa\23441.jpg
23447,DCP FIRE EXTINGUISHER,MVR 425.00,scraped_images_veligaa\23447.jpg
23446,FOAM FIRE EXTINGUISHER,MVR 925.00,scraped_images_veligaa\23446.jpg
23449,FIRE BLANKET,MVR 415.00,scraped_images_veligaa\23449.jpg
23442,H20 FIRE EXTINGUISHER,MVR 890.00,scraped_images_veligaa\23442.jpg
23450,DCP TROLLEY 50KG,MVR 9425.00,scraped_images_veligaa\23450.jpg
23451,FOAM TROLLEY 50L,MVR 9340.00,scraped_images_veligaa\23451.jpg
23536,MOSQUITO NET 4' x 100FT SS,MVR 1780.00,scraped_images_veligaa\23536.jpg
22100,COVERGUARD SAFETY HELMET GEOLAND HDPE,MVR 100.00,scraped_images_veligaa\22100.jpg
22105,COVERGUARD TRAFFIC CONE 30CM RED,MVR 400.00,scraped_images_veligaa\22105.jpg
22104,COVERGUARD TRAFFIC CONE 50CM RED,MVR 410.00,scraped_images_veligaa\22104.jpg
22106,COVERGUARD SAFETY HELMET PAD BLACK,MVR 140.00,scraped_images_veligaa\22106.jpg
22107,COVERGUARD GLOVES EUROLITE,MVR 55.00,scraped_images_veligaa\22107.jpg
22108,COVERGUARD GLOVES EUROCHEM 5510 GREEN S-9,MVR 65.00,scraped_images_veligaa\22108.jpg
22109,COVERGUARD GLOVES EUROLITE BAMBOO GREEN/BLACK,MVR 110.00,scraped_images_veligaa\22109.jpg
22110,COVERGUARD GUMBOOT SELENIUM GREEN,MVR 410.00,scraped_images_veligaa\22110.jpg
22116,COVERGUARD EAR PLUG BULLET ORANGE,MVR 5.00,scraped_images_veligaa\22116.jpg
22117,COVERGUARD EAR PLUG CORD YELLOW,MVR 10.00,scraped_images_veligaa\22117.jpg
22118,COVERGUARD EAR PLUG ARCEAU BOP YELLOW (30220),MVR 70.00,scraped_images_veligaa\22118.jpg
22119,COVERGUARD EAR MUFF MAX200 GREY,MVR 175.00,scraped_images_veligaa\22119.jpg
22120,COVERGUARD EAR MUFF MAX500 BLACK,MVR 235.00,scraped_images_veligaa\22120.jpg
22121,COVERGUARD SAFETY SHOCKPROOF CAP ORANGE,MVR 330.00,scraped_images_veligaa\22121.jpg
22122,COVERGUARD SAFETY GLASSES ECOLUX CLEAR,MVR 70.00,scraped_images_veligaa\22122.jpg
22123,COVERGUARD SAFETY GLASSES ECOLUX BLACK,MVR 80.00,scraped_images_veligaa\22123.jpg
22124,COVERGUARD SAFETY GLASSES VISILUX BLACK,MVR 235.00,scraped_images_veligaa\22124.jpg
22125,COVERGUARD SAFETY GLASSES CHIMILUX GREEN,MVR 80.00,scraped_images_veligaa\22125.jpg
22126,COVERGUARD SAFETY GLASSES LABOLUX CLEAR,MVR 105.00,scraped_images_veligaa\22126.jpg
22127,COVERGUARD SAFETY HELMET - EAR CUP ADAPTOR,MVR 40.00,scraped_images_veligaa\22127.jpg
22128,COVERGUARD SAFETY GLASSES REVLUX ECO BLUE,MVR 175.00,scraped_images_veligaa\22128.jpg
23763,COVERGUARD FACE MASK [23101],MVR 25.00,scraped_images_veligaa\23763.jpg
23764,COVERGUARD WELDING HELMET MERCURIO 4 AUTO DARKENING BLACK,MVR 2140.00,scraped_images_veligaa\23764.jpg
23765,COVERGUARD FULL MASK TPE BAYONET PANAREA TWIN,MVR 3210.00,scraped_images_veligaa\23765.jpg
23766,COVERGUARD GLOVES EUROSTRONG IMPACT MX600,MVR 685.00,scraped_images_veligaa\23766.jpg
22129,COVERGUARD WELDING HELMET BLACK,MVR 245.00,scraped_images_veligaa\22129.jpg
22130,COVERGUARD SAFETY SHOCKPROOF CAP,MVR 365.00,scraped_images_veligaa\22130.jpg
22133,COVERGUARD EAR PLUG YELLOW,MVR 30.00,scraped_images_veligaa\22133.jpg
22134,COVERGUARD SAFETY GLASSES LEO CLEAR,MVR 320.00,scraped_images_veligaa\22134.jpg
22135,COVERGUARD SAFETY GLASSES LIMELUX CLEAR,MVR 140.00,scraped_images_veligaa\22135.jpg
22136,COVERGUARD SAFETY GLASSES LYNXX CLEAR,MVR 225.00,scraped_images_veligaa\22136.jpg
22137,COVERGUARD SAFETY GLASSES PANTHER CLEAR,MVR 165.00,scraped_images_veligaa\22137.jpg
22138,COVERGUARD SAFETY GLASSES TIGER FIRST CLEAR HC,MVR 135.00,scraped_images_veligaa\22138.jpg
22139,COVERGUARD SAFETY GLASSES TIGER FIRST BLACK HC,MVR 130.00,scraped_images_veligaa\22139.jpg
22140,COVERGUARD SAFETY GLASSES TIGER MEDIUM CLEAR,MVR 210.00,scraped_images_veligaa\22140.jpg
22141,COVERGUARD SAFETY GLASSES TIGER MEDIUM BLACK,MVR 200.00,scraped_images_veligaa\22141.jpg
22142,COVERGUARD TARPAULINE ROYAL BLUE 2X3 68G/M2,MVR 105.00,scraped_images_veligaa\22142.jpg
22143,COVERGUARD TARPAULINE ROYAL BLUE 3X4 68G/M2,MVR 210.00,scraped_images_veligaa\22143.jpg
22144,COVERGUARD GLOVES EUROLITE 13P110 BLACK POLYESTER S-9,MVR 25.00,scraped_images_veligaa\22144.jpg
22145,COVERGUARD RAINCOAT PPP YELLOW 1PC XL,MVR 320.00,scraped_images_veligaa\22145.jpg
22146,COVERGUARD GLOVES EUROLITE 6160 WHITE POLYSTER PU S-8,MVR 25.00,scraped_images_veligaa\22146.jpg
22147,COVERGUARD SAFETY SHOES HIGH AGATE II,MVR 590.00,scraped_images_veligaa\22147.jpg
22048,COVERGUARD SAFETY SHOES LOW AGATE II BLACK,MVR 590.00,scraped_images_veligaa\22048.jpg
22157,COVERGUARD ARMYARD HI-VIZ,MVR 85.00,scraped_images_veligaa\22157.jpg
22160,COVERGUARD CARABINER STEEL WITH SCREW LOCKING,MVR 110.00,scraped_images_veligaa\22160.jpg
22161,COVERGUARD CARABINER STEEL WITH TWIST LOCK,MVR 225.00,scraped_images_veligaa\22161.jpg
22162,COVERGUARD CARABINER ALUMINIUM BLACK WITH TWIST LOCK,MVR 400.00,scraped_images_veligaa\22162.jpg
22163,COVERGUARD SELF RETRACTING LIFELINE 2.5M,MVR 2970.00,scraped_images_veligaa\22163.jpg
22164,COVERGUARD FALL ARRESTOR KIT HARNESS + LANYARD + BAG,MVR 2375.00,scraped_images_veligaa\22164.jpg
22165,COVERGUARD FALL ARRESTOR KIT HARNESS + LANYARD + BACKPACK,MVR 1725.00,scraped_images_veligaa\22165.jpg
22167,COVERGUARD FALL ARRESTOR KIT SCAFFOLDING HARNESS + LANYARD,MVR 4040.00,scraped_images_veligaa\22167.jpg
22168,COVERGUARD RESCUE WINCH TSARAK,MVR 16630.00,scraped_images_veligaa\22168.jpg
22169,COVERGUARD HARNESS FULL BODY 1-POINT BELTED ALIOTH,MVR 6180.00,scraped_images_veligaa\22169.jpg
22170,COVERGUARD LANYARD TWISTED ROPE 2M AREGA,MVR 645.00,scraped_images_veligaa\22170.jpg
22171,COVERGUARD WEB ANCHOR LOOP 80CM BALTORO,MVR 210.00,scraped_images_veligaa\22171.jpg
22172,COVERGUARD BEAM ANCHOR SLIDING HISPAR,MVR 6060.00,scraped_images_veligaa\22172.jpg
22173,COVERGUARD LANYARD DOUBLE WEB ABSORBING LAURUS,MVR 1545.00,scraped_images_veligaa\22173.jpg
22174,COVERGUARD RESTRAINT KIT HARNESS + LANYARD MEWP,MVR 1000.00,scraped_images_veligaa\22174.jpg
22175,COVERGUARD LANYARD WEB ABSORBING QUERCUS,MVR 1245.00,scraped_images_veligaa\22175.jpg
22176,COVERGUARD SELF RETRACTING LIFELINE WITH WINCH LEVANTO,MVR 31480.00,scraped_images_veligaa\22176.jpg
22177,COVERGUARD LANYARD WEB ABSORBING SORBUS,MVR 1060.00,scraped_images_veligaa\22177.jpg
22178,COVERGUARD LANYARD BRAIDED ROPE TILIA,MVR 705.00,scraped_images_veligaa\22178.jpg
22179,COVERGUARD LANYARD BRAIDED ROPE TSUGA,MVR 435.00,scraped_images_veligaa\22179.jpg
22180,COVERGUARD REUSABLE CONCRETE ANCHOR SKORA,MVR 2020.00,scraped_images_veligaa\22180.jpg
22181,COVERGUARD CHIN STRAP 2 POINTS ADJUSTABLE,MVR 260.00,scraped_images_veligaa\22181.jpg
22182,COVERGUARD HALF MASK TPE BAYONET ETNA,MVR 445.00,scraped_images_veligaa\22182.jpg
22183,COVERGUARD BAYONETT CARTRIDGE A2 FOR ETNA & PANAREA TWIN,MVR 460.00,scraped_images_veligaa\22183.jpg
22184,COVERGUARD BAYONETT CARTRIDGE P3,MVR 460.00,scraped_images_veligaa\22184.jpg
22185,COVERGUARD HIGH VISIBILITY STICKERS FOR SAFETY HELMET,MVR 80.00,scraped_images_veligaa\22185.jpg
22186,COVERGUARD EARMUFF SUITABLE FOR HELMET,MVR 320.00,scraped_images_veligaa\22186.jpg
22187,COVERGUARD KNEE PAD 2PCS,MVR 530.00,scraped_images_veligaa\22187.jpg
23804,TELWIN WELDING GLOVES OREGON,MVR 540.00,scraped_images_veligaa\23804.jpg
23676,YATO EAR MUFF 34DB YT-74630,MVR 225.00,scraped_images_veligaa\23676.jpg
24086,DISPOSABLE RAIN COAT BLUE,MVR 10.00,scraped_images_veligaa\24086.jpg
14793,YATO STEP DRILLS SET,MVR 175.00,scraped_images_veligaa\14793.jpg
17001,YATO ARBOR FOR HOLE SAW,MVR 60.00,scraped_images_veligaa\17001.jpg
16960,YATO BATTERY QUICK CHARGER 18V--BS PLUG YT-82848BS,MVR 470.00,scraped_images_veligaa\16960.jpg
03897,YATO BLOWER,MVR 1000.00,scraped_images_veligaa\03897.jpg
14820,YATO BRAD NAILER AND STAPLER,MVR 1060.00,scraped_images_veligaa\14820.jpg
10937,YATO CIRCULAR BRUSH,MVR 90.00,scraped_images_veligaa\10937.jpg
13067,YATO CIRCULAR SAW BLADE,MVR 175.00,scraped_images_veligaa\13067.jpg
13687,YATO CONCRETE VIBRATOR WITH SHAFT 1200W,MVR 2020.00,scraped_images_veligaa\13687.jpg
08141,YATO CORDLESS GRASS TRIMMER,MVR 2850.00,scraped_images_veligaa\08141.jpg
02152,YATO CORDLESS TELESCOPIC POLE CHAINSAW,MVR 2615.00,scraped_images_veligaa\02152.jpg
12262,YATO CUP BRUSH,MVR 75.00,scraped_images_veligaa\12262.jpg
10934,YATO CUP BRUSH SET,MVR 175.00,scraped_images_veligaa\10934.jpg
08433,WERA 849 HSS TWIST WOOD DRILL BIT,MVR 195.00,scraped_images_veligaa\08433.jpg
01828,YATO CUTTING WHEEL,MVR 40.00,scraped_images_veligaa\01828.jpg
17589,YATO CV BOOT INSTALLATION TOOL,MVR 2970.00,scraped_images_veligaa\17589.jpg
17542,YATO DIAMOND CORE DRILL BIT,MVR 40.00,scraped_images_veligaa\17542.jpg
14871,YATO DIAMOND GRINDING CUP,MVR 200.00,scraped_images_veligaa\14871.jpg
13689,YATO DIAMOND HOLE DRILL BIT,MVR 790.00,scraped_images_veligaa\13689.jpg
12584,YATO SEGMENTED DIAMOND WHEEL,MVR 70.00,scraped_images_veligaa\12584.jpg
05969,YATO CONTINUOUS DIAMOND WHEEL,MVR 80.00,scraped_images_veligaa\05969.jpg
12583,YATO TURBO DIAMOND WHEEL,MVR 85.00,scraped_images_veligaa\12583.jpg
15757,YATO DIE GRINDER KIT,MVR 3685.00,scraped_images_veligaa\15757.jpg
13583,TELWIN WELDING GLOVES MONTANA PLUS PRO,MVR 410.00,scraped_images_veligaa\13583.jpg
12401,YATO DRILL BIT FOR GLASS AND TILE,MVR 45.00,scraped_images_veligaa\12401.jpg
04664,YATO DRILL BIT SET HSS 6PCS SE,MVR 235.00,scraped_images_veligaa\04664.jpg
12877,YATO DRILL HOLDER POUCH,MVR 105.00,scraped_images_veligaa\12877.jpg
15677,YATO ELECTRIC IMPACT WRENCH,MVR 2730.00,scraped_images_veligaa\15677.jpg
13006,YATO ELECTRICIANS HOLE SAW KIT,MVR 600.00,scraped_images_veligaa\13006.jpg
14886,YATO FLAT WOOD DRILL BIT SET,MVR 175.00,scraped_images_veligaa\14886.jpg
14794,YATO FORSTNER SET,MVR 375.00,scraped_images_veligaa\14794.jpg
15663,YATO GLASS AND TILE DRILL BIT WITH HEX SHANK,MVR 50.00,scraped_images_veligaa\15663.jpg
12696,YATO GRINDING WHEEL,MVR 15.00,scraped_images_veligaa\12696.jpg
12981,YATO BIMETAL HOLE SAW,MVR 60.00,scraped_images_veligaa\12981.jpg
12404,YATO CONCRETE HOLE SAW WITH SDS SHANK,MVR 225.00,scraped_images_veligaa\12404.jpg
12264,YATO HOLE SAW KIT,MVR 320.00,scraped_images_veligaa\12264.jpg
08670,YATO HOLE SAW SET 15PCS,MVR 940.00,scraped_images_veligaa\08670.jpg
15671,YATO HOT AIR GUN YT-82291,MVR 705.00,scraped_images_veligaa\15671.jpg
15755,YATO HOT AIR GUN YT-82293,MVR 1190.00,scraped_images_veligaa\15755.jpg
04466,YATO HOT GLUE GUN,MVR 260.00,scraped_images_veligaa\04466.jpg
04469,YATO HOT GLUE STICK,MVR 10.00,scraped_images_veligaa\04469.jpg
12771,YATO HSS-CO DRILL BIT SET 10 PCS,MVR 410.00,scraped_images_veligaa\12771.jpg
12770,YATO HSS-CO DRILL BIT SET 19 PCS,MVR 940.00,scraped_images_veligaa\12770.jpg
12768,YATO HSS-CO DRILL BIT SET 25 PCS,MVR 1545.00,scraped_images_veligaa\12768.jpg
12769,YATO HSS-CO DRILL BIT SET 6 PCS YT-41602,MVR 175.00,scraped_images_veligaa\12769.jpg
12364,YATO HSS-COBALT DRILL BIT,MVR 30.00,scraped_images_veligaa\12364.jpg
11359,JOKOSIT TILE HOLE CUTTER DRILL NO. 600SB,MVR 165.00,scraped_images_veligaa\11359.jpg
11360,JOKOSIT TILE HOLE CUTTER DRILL WITH HAND PROTECTION RED NO. 601SB,MVR 210.00,scraped_images_veligaa\11360.jpg
10100,METABO IMPACT DRIVER SSW 650,MVR 6770.00,scraped_images_veligaa\10100.jpg
10103,METABO FLAT-HEAD ANGLE GRINDER,MVR 4990.00,scraped_images_veligaa\10103.jpg
10104,METABO DIE GRINDER 710 PLUS,MVR 4515.00,scraped_images_veligaa\10104.jpg
10106,METABO WALL CHASER / SIGNAL CHASER MFE,MVR 10455.00,scraped_images_veligaa\10106.jpg
11066,METABO WALL CHASER,MVR 14850.00,scraped_images_veligaa\11066.jpg
10107,METABO PLANER HO 3.2'',MVR 5110.00,scraped_images_veligaa\10107.jpg
10108,METABO ADAPTER FOR HAMMER DRILL BITS,MVR 435.00,scraped_images_veligaa\10108.jpg
10109,METABO ADAPTER FOR HAMMER DRILL BITS,MVR 590.00,scraped_images_veligaa\10109.jpg
10110,METABO CORDLESS HAMMER DRILL SB 18 LTX IMPULS,MVR 11285.00,scraped_images_veligaa\10110.jpg
10111,METABO CORDLESS ROTARY HAMMER KHA,MVR 14135.00,scraped_images_veligaa\10111.jpg
10112,METABO CORDLESS SABRE SAW POWERMAXX,MVR 7605.00,scraped_images_veligaa\10112.jpg
10113,METABO CORDLESS CORDLESS MULTI-TOOL MT 18 LTX,MVR 10455.00,scraped_images_veligaa\10113.jpg
10114,METABO CORDLESS BASIC DRILL/SCREWDRIVER,MVR 3800.00,scraped_images_veligaa\10114.jpg
10115,METABO CORDLESS MITRE SAW KGS 18,MVR 12235.00,scraped_images_veligaa\10115.jpg
10116,METABO CORDLESS HAMMER DRILL SB 18 LTX-3 BL I,MVR 13660.00,scraped_images_veligaa\10116.jpg
10117,METABO CORDLESS JIG SAW STA 18 LTX 140,MVR 10455.00,scraped_images_veligaa\10117.jpg
10138,METABO CORDLESS HAMMER DRILL SB 18,MVR 4635.00,scraped_images_veligaa\10138.jpg
10139,METABO CORDLESS HAMMER DRILL POWERMAXX SB BASIC,MVR 3980.00,scraped_images_veligaa\10139.jpg
10254,METABO SDS PLUS P4P DRILL BIT 6.0,MVR 140.00,scraped_images_veligaa\10254.jpg
10251,METABO SDS-MAX FLAT CHISEL,MVR 235.00,scraped_images_veligaa\10251.jpg
10252,METABO SDS-MAX SCALING CHISEL PROF,MVR 495.00,scraped_images_veligaa\10252.jpg
10140,METABO CORDLESS ANGLE GRINDER W 18 LTX 125 QUICK,MVR 9860.00,scraped_images_veligaa\10140.jpg
10141,METABO MULTI-TOOL MT 400 QUICK SET,MVR 5940.00,scraped_images_veligaa\10141.jpg
10145,METABO CORDLESS PLANER HO 18 LTX 20-82,MVR 6060.00,scraped_images_veligaa\10145.jpg
10146,METABO CORDLESS CIRCULAR SAW KS 18 LTX 57,MVR 10690.00,scraped_images_veligaa\10146.jpg
10151,METABO ACCESSORY SET SP 86 PCS,MVR 920.00,scraped_images_veligaa\10151.jpg
10152,METABO BIT BOX SP 56 PCS,MVR 645.00,scraped_images_veligaa\10152.jpg
10153,METABO CARBIDE METAL ROUTER BIT SET,MVR 2315.00,scraped_images_veligaa\10153.jpg
10154,METABO CARBIDE WOOD ROUTER BIT SET,MVR 1210.00,scraped_images_veligaa\10154.jpg
11181,METABO FLEXIBLE SABRE SAW BLADE,MVR 55.00,scraped_images_veligaa\11181.jpg
10162,METABO WORKING GLOVES M1 SIZE 9,MVR 485.00,scraped_images_veligaa\10162.jpg
10204,METABO MAGNETIC CORE DRILL MAG 50,MVR 36470.00,scraped_images_veligaa\10204.jpg
10206,METABO IMPACT DRILL SBEV 1000-2,MVR 4870.00,scraped_images_veligaa\10206.jpg
10205,METABO IMPACT DRILL SBE 850-2,MVR 4160.00,scraped_images_veligaa\10205.jpg
10207,METABO CORDLESS ROTARY HAMMER KHA 18 LTX  2x18V/3.5AH LIHD,MVR 8910.00,scraped_images_veligaa\10207.jpg
10270,METABO SANDING SHEETS 93 X 93 MM W+M DS DIAMOND,MVR 10.00,scraped_images_veligaa\10270.jpg
10280,METABO SANDING SHEETS 115 X 103 MM W+M SR SQUARE,MVR 10.00,scraped_images_veligaa\10280.jpg
10288,METABO SANDING SHEETS 93 X 93 MM PAINT DS WHITE,MVR 10.00,scraped_images_veligaa\10288.jpg
10296,METABO SANDING SHEETS 115 X 230 MM W+M SR,MVR 15.00,scraped_images_veligaa\10296.jpg
10304,METABO SANDING BELTS 75 X 533 MM,MVR 50.00,scraped_images_veligaa\10304.jpg
10309,METABO SANDING BELTS 19 X 457 MM GREEN,MVR 30.00,scraped_images_veligaa\10309.jpg
10312,METABO LAMBSWOOL POLISHING DISC 150 MM CLING-FIT (631217000),MVR 340.00,scraped_images_veligaa\10312.jpg
10314,METABO TEXTILE DUST BAG FOR SR SXE,MVR 270.00,scraped_images_veligaa\10314.jpg
10319,METABO BIT-BOX 7PCS 49MM IMPACT 49,MVR 765.00,scraped_images_veligaa\10319.jpg
10320,METABO SCREW-TYPE ANGLE ATTACHMENT 14 NM,MVR 885.00,scraped_images_veligaa\10320.jpg
10321,METABO SCREW-TYPE ANGLE ATTACHMENT 57 NM WITH 32PCS BIT ASSORTMENT,MVR 2495.00,scraped_images_veligaa\10321.jpg
10322,METABO SCREWDRIVER MAGAZINE,MVR 4160.00,scraped_images_veligaa\10322.jpg
09845,METABO STAPLES 10MM (1000PCS/BOX),MVR 85.00,scraped_images_veligaa\09845.jpg
10349,METABO HEDGE TRIMMER  MAINTENANCE OIL SPRAY,MVR 470.00,scraped_images_veligaa\10349.jpg
10358,METABO TILER'S SET 4 PCS,MVR 1485.00,scraped_images_veligaa\10358.jpg
10359,METABO INTERIOR FINISHING SET 4,MVR 1060.00,scraped_images_veligaa\10359.jpg
10361,METABO BATTERY PACK LI-POWER 12V,MVR 940.00,scraped_images_veligaa\10361.jpg
10360,METABO BATTERY PACK LIHD,MVR 2435.00,scraped_images_veligaa\10360.jpg
10367,METABO SUPERFAST CHARGER ASC ULTRA 14.4-36V,MVR 2850.00,scraped_images_veligaa\10367.jpg
10368,METABO PLANER BLADES 2PCS FOR HO,MVR 235.00,scraped_images_veligaa\10368.jpg
10371,METABO COMBINATOR (CUTTING & GRINDING WHEEL),MVR 30.00,scraped_images_veligaa\10371.jpg
10374,METABO QUICK CONNECTION COUPLING UNI MTHR,MVR 200.00,scraped_images_veligaa\10374.jpg
10380,METABO THREAD PLUG-IN NIPPLE ARO,MVR 60.00,scraped_images_veligaa\10380.jpg
11095,METABO CORDLESS HAMMER DRILL SB 18 L 2x18V/2AH LI-ION,MVR 5940.00,scraped_images_veligaa\11095.jpg
11096,METABO MITRE SAW WITH TABLE KGT 305 M,MVR 19365.00,scraped_images_veligaa\11096.jpg
11099,METABO HSS CORE DRILL 55 MM,MVR 530.00,scraped_images_veligaa\11099.jpg
11102,METABO GUIDE RAIL 1500 MM,MVR 1960.00,scraped_images_veligaa\11102.jpg
11111,METABO CORDLESS MITRE SAW KGS,MVR 8555.00,scraped_images_veligaa\11111.jpg
11106,METABO BAND SAW BAS,MVR 10690.00,scraped_images_veligaa\11106.jpg
11114,METABO ORBITAL SANDER SR 2185 (600441500),MVR 3325.00,scraped_images_veligaa\11114.jpg
10408,METABO HEPA FILTER,MVR 340.00,scraped_images_veligaa\10408.jpg
10412,METABO CORDLESS MACHINES COMBO SET,MVR 7840.00,scraped_images_veligaa\10412.jpg
10413,METABO DRILL BE 75-16,MVR 7485.00,scraped_images_veligaa\10413.jpg
10414,METABO BAND FILE BFE 9-20,MVR 8670.00,scraped_images_veligaa\10414.jpg
13444,METABO HSS-CO DRILL BIT,MVR 35.00,scraped_images_veligaa\13444.jpg
10423,METABO CORDLESS IMPACT WRENCH SSW,MVR 16040.00,scraped_images_veligaa\10423.jpg
10425,METABO CROSS CUT & MITRE SAW KGS 315 PLUS,MVR 24950.00,scraped_images_veligaa\10425.jpg
11065,METABO PLANER THICKNESSER DH 330  230/1/50,MVR 19010.00,scraped_images_veligaa\11065.jpg
11067,METABO CORDLESS ROTARY HAMMER KHA 18 LTX  BL 24 Q SET 2x18V/5.5AH LIHD,MVR 18415.00,scraped_images_veligaa\11067.jpg
11068,"METABO CHUCK GEARED 13mm 1/2""",MVR 295.00,scraped_images_veligaa\11068.jpg
11074,METABO SANDING BELTS 19 X 457 MM,MVR 105.00,scraped_images_veligaa\11074.jpg
11077,METABO POLISHING SPONGE,MVR 190.00,scraped_images_veligaa\11077.jpg
11173,METABO HM CARBIDE CORE DRILL X 55 MM,MVR 975.00,scraped_images_veligaa\11173.jpg
11177,METABO FLAP DISC 125 MM,MVR 75.00,scraped_images_veligaa\11177.jpg
11164,METABO ADAPTER/CONNECTOR SDS-MAX/ SDS-PLUS,MVR 1060.00,scraped_images_veligaa\11164.jpg
11165,METABO CENTRING PIN FOR HSS LONG AND CARBIDE,MVR 225.00,scraped_images_veligaa\11165.jpg
11166,"METABO QUICK-CHANGE ANGLE ADAPTER ""QUICK""",MVR 1000.00,scraped_images_veligaa\11166.jpg
11115,METABO BAND SAW BLADE,MVR 210.00,scraped_images_veligaa\11115.jpg
11162,METABO CORDLESS ANGLE GRINDER WPB 36-18 LTX BL 230 4x18V/7AH LIHD,MVR 33265.00,scraped_images_veligaa\11162.jpg
06546,RENNSTEIG FLAT COLD CHISEL FOR ELECTRIC HAMMER SDS MAX 400MM,MVR 270.00,scraped_images_veligaa\06546.jpg
06547,RENNSTEIG POINTED COLD CHISEL FOR ELECTRIC HAMMER SDS MAX 400MM,MVR 245.00,scraped_images_veligaa\06547.jpg
11167,"METABO QUICK-CHANGE BIT HOLDERS ""QUICK""",MVR 885.00,scraped_images_veligaa\11167.jpg
06548,RENNSTEIG FLAT COLD CHISEL FOR ELECTRIC HAMMER SDS PLUS 250MM,MVR 200.00,scraped_images_veligaa\06548.jpg
06550,RENNSTEIG SCREW EXRACTOR SET 5PCS,MVR 695.00,scraped_images_veligaa\06550.jpg
11168,METABO CHUCK SDS-PLUS HAMMER,MVR 1085.00,scraped_images_veligaa\11168.jpg
06551,RENNSTEIG SCREW EXRACTOR SET 8PCS,MVR 885.00,scraped_images_veligaa\06551.jpg
11086,METABO SABRE SAW BLADE METAL FLEXIBLE 225 X 0.9 MM,MVR 75.00,scraped_images_veligaa\11086.jpg
11192,METABO CHUCK QUICK CHANGE,MVR 705.00,scraped_images_veligaa\11192.jpg
11196,METABO TROLLEY FOR VACUUM,MVR 1425.00,scraped_images_veligaa\11196.jpg
11198,METABO SUCTION NOZZLE FOR AS 18 L PC 120MM WIDE (630320000),MVR 245.00,scraped_images_veligaa\11198.jpg
11201,METABO CORDLESS BLIND RIVET GUN,MVR 19840.00,scraped_images_veligaa\11201.jpg
11204,METABO CORDLESS CIRCULAR SAW KS 18 LTX 57 WITHOUT BATTERY,MVR 6060.00,scraped_images_veligaa\11204.jpg
11205,METABO CORDLESS JIG SAW STAB 18 LTX,MVR 8315.00,scraped_images_veligaa\11205.jpg
11207,METABO CORDLESS DRILL/SCREWDRIVER SET BS 18 L,MVR 6890.00,scraped_images_veligaa\11207.jpg
11208,METABO CORDLESS IMPACT WRENCH SSD,MVR 10690.00,scraped_images_veligaa\11208.jpg
11209,METABO CORDLESS VACUUM CLEANER,MVR 11050.00,scraped_images_veligaa\11209.jpg
11210,METABO CORDLESS LED FLASHLIGHT,MVR 885.00,scraped_images_veligaa\11210.jpg
11213,METABO RENOVATION GRINDER RSEV,MVR 8910.00,scraped_images_veligaa\11213.jpg
11214,METABO CORDLESS IMPACT WRENCH SSD,MVR 6295.00,scraped_images_veligaa\11214.jpg
13411,METABO VELCRO SANDING SHEET 125MM ROUND VELCRO,MVR 10.00,scraped_images_veligaa\13411.jpg
